Date,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78
2012-09-11,97.53723543245358,39.756097560975675,100.98787606645689,43.131313131313114,179.78322337417535,185.46737721445973,211.12293475217032,96.0437455901623,198.07279277614836,311.90761847630444,212.34777683375816,118.48466067555003,125.33449680046495,61.73780487804875,107.30268510984581,80.44475702468269,175.2384754380802,146.8564578963143,44.795943008935126,82.00799072045348,317.62536873156427,115.40512516664174,55.046626439934165,162.14374225526635,340.39889097576344,151.10537144858375,312.35938425103774,89.87406836288874,244.21161366487075,139.1579836665726,155.463827938301,174.24055467418816,217.57212439115756,104.98564755540723,66.85015290519887,200.9255761239137,107.5085964363864,210.7635585156997,62.69816917254793,80.58733790999231,217.2208610430525,150.6401463191587,96.8210857689577,66.94037145650059,46.82717955917444,141.77036748979208,80.9452862064837,134.95307242783775,78.2397112378743,75.20270270270272,93.49199130918079,209.33113129644983,63.953033268101706,107.60712566201244,74.01944894651547,76.9954574951331,73.54534551920925,136.22350674373774,176.74335651863737,131.58574658197855,119.33843096304753,81.07978351955309,227.2256866127109,106.69869983041275,185.27920180805936,142.0143278550358,151.12510700745977,68.44421241050122,59.479423144565786,87.24797689004953,333.84918401800894,177.89539227895435,117.9383299572362,181.76689783666302,70.61769616026707,38.49220732149328,90.04228021577504,213.8772742682792
2012-09-12,96.31565194669452,38.92276422764234,99.59586888190368,42.62626262626261,180.6786050895382,189.2841711075895,214.99299915989928,96.36125390585627,195.53243574051407,320.215956808638,210.53525913338999,118.43043074062595,124.85941438820976,60.92479674796745,106.81448331977256,80.18352925416124,175.63978652771337,147.12016781540333,43.64887708283032,82.6137388838766,316.96165191740494,112.42778847578113,55.595172792100925,159.41759603469634,339.50451659064584,154.91835573260948,319.74541148608813,88.51195065535853,242.61787058215845,138.85102787947037,156.8976754290679,175.64486750102876,214.74334956912682,104.3320413210093,66.72782874617747,204.38231960710218,107.88371366051894,212.3334919124647,62.442467014421716,80.4347826086956,218.0259012950651,150.9144947416553,97.20996265547357,67.96676441837742,48.66629229257328,142.09605288741992,83.3277905631011,135.05224012750128,78.649005768797,73.60360360360362,94.3711788186548,213.3567299752277,62.798434442270015,108.00834536992448,74.01944894651547,76.1085874972962,74.20702204209911,137.2832369942194,176.9930444087747,132.24243729141983,116.1316401118332,81.15398044692739,226.08464906461487,106.69869983041275,188.23934733476682,141.59292035398227,159.26378867555317,68.77237470167067,61.09743228983488,90.48495281058929,335.11536297130095,180.56247405562522,117.7020031510242,182.3361970810477,69.46805281529818,39.28959768031894,92.37498177576921,212.08046106904766
2012-09-13,95.81917951397959,39.36991869918706,99.32644813650629,41.5151515151515,180.34872761545714,194.35402563733166,215.22262671520588,95.5599233948191,197.99196323410544,315.26694661067756,211.55480033984708,117.01270529903934,123.95772736086828,60.416666666666636,109.01139137510211,77.96644227870996,177.04962810438272,146.22115672759992,42.542059083957255,81.13158912230939,323.08259587020734,109.49488964597815,55.40318156884256,157.43494423791813,333.06502101779904,155.74136496957485,331.29070455891235,89.03880750449758,243.5623109274695,139.90706843142755,158.39669780577873,175.64486750102876,214.85575121768434,106.38990710372907,67.00305810397563,206.66792595390987,109.06533291653642,212.61893434824015,61.57307967679259,80.91151792524784,217.11585579278997,155.5555555555556,97.79945063423966,67.20430107526892,47.999438438859954,141.98911141357198,83.85457544597129,133.77722684611294,78.03022978503986,73.81756756756758,95.29584154413607,214.95664739884455,62.759295499021476,107.78366233349374,73.68449486763919,75.64352152282073,74.30627352053259,140.55876685934462,176.47838161481818,131.72569706103982,114.2015023410918,81.51187150837991,224.4261642563357,109.24250989259478,188.61418885397745,141.06616097766536,156.93408340467144,68.59337708830552,61.16778051354223,89.34528402682957,336.5222284749588,179.90867579908723,118.27593968039623,177.85943484111394,72.2378206101077,38.697595747251405,93.19142732176718,207.83139337778312
2012-09-14,97.66788607264172,41.84959349593503,100.22451728783093,43.585858585858574,186.00377002827523,195.60708627394402,218.12377485298242,101.79417397439775,201.43876584836374,318.3863227354526,216.5675446049278,118.29872947009603,132.01473725033887,60.61991869918696,107.62815296989461,78.44535985799929,177.5318317434969,146.4788732394369,43.26652177412871,85.48782059543736,326.1061946902663,109.4060139238629,59.4075699396599,157.68277571251542,330.7396476164933,153.00091931882847,335.93842510361344,90.24672320740171,243.06795543422075,143.36524922557004,157.06061264392775,179.61689876020966,219.08954664668394,108.73365253637783,72.38532110091754,207.04571212693594,114.5795561112848,211.51284490961024,62.084483993045026,79.0808543096872,223.13615680784073,160.10516689529038,100.74689052807011,69.62854349951134,52.393654359118266,148.10421932724105,88.09279927633592,137.57393306180268,81.28524928292894,72.5900900900901,94.9926734374209,212.4277456647405,65.1663405088062,106.75653988123888,76.6126418152351,79.5803590741943,78.26392622306763,141.04046242774538,173.44390939896553,132.1455484982236,114.98635766497095,86.04661312849164,224.93697757728566,112.91690220463549,187.99955900997767,140.8027812895069,163.52574293750743,70.24910501193321,63.911361238128954,89.01881640648175,338.4214969048969,178.33125778331305,121.83209543101519,181.60128351102392,70.39383821520713,40.88437839797026,94.06619040676497,202.77997513843403
2012-09-17,100.73164358505353,42.62195121951227,100.26942074539718,45.9090909090909,181.85673892554195,197.3066397810735,217.18286194343327,106.59207741155127,200.75748827971637,326.45470905818803,216.70914755026905,117.76417725441584,140.78921853790916,61.382113821138184,104.10903173311674,81.41263940520449,179.1444299701641,147.03026670662297,45.09780246317323,90.29514112643362,323.0088495575229,109.5245148866832,63.52166758091059,154.08921933085495,321.1400292162309,146.25924790964405,342.80639431616527,90.8506810588538,243.19338891758238,142.76541819205835,152.96545731044958,178.31247429343725,225.90857999250633,112.07593057041444,71.6513761467891,200.9255761239137,120.56892778993436,199.88106565176057,63.10729262554988,78.75667429443166,231.18655932796676,160.81390032007317,98.16055060029011,71.0557184750734,55.40502597220264,147.3459070581374,91.96253974166257,140.1947936957676,82.45834541880184,72.89414414414416,94.60360770046975,212.84062758051257,70.97847358121325,104.62205103514677,80.79416531604548,84.47977503785427,81.24147057607205,144.79768786127138,174.6541313154475,130.35848853482605,116.54933135715946,90.7646648044693,223.19888549820908,113.19954776710014,178.5541039633981,135.37715971344284,168.0934327993149,71.43496420047737,64.68519169890982,88.31839496646275,340.18007878446923,175.20755500207602,127.52644609498097,182.527688645068,70.89087873728938,42.58789416455236,92.43329931476906,196.28206577014382
2012-09-18,100.594460412856,43.47560975609764,105.11899416255028,46.56565656565655,181.19698397737986,201.2530606366114,218.0733688042566,108.19473843362566,201.90642248446918,322.28554289142136,216.0860945907675,117.85714285714282,144.5704867170831,61.63617886178859,103.7021969080557,82.4742958571955,178.817708114468,146.28109080012013,45.70152137164944,98.69828586157989,324.85250737463207,108.05806547178172,62.232583653318706,154.5848822800495,326.5509942461924,146.79770608063734,339.19478981646125,93.484965304549,239.46727661772258,143.32019149535319,154.58396697805767,177.47811269757378,221.3375796178342,112.72369059520237,70.06116207951081,201.13335851907803,119.24976555173494,200.42816365366352,63.209573488800366,78.92829900839048,232.79663983199197,160.24234110653865,99.549396623561,71.16324535679384,56.87912396462156,145.7077581178302,91.85611855320396,141.29980520630417,82.24241838280327,71.75112612612615,94.57329088979823,209.84723369116494,76.4970645792563,104.67019740009621,86.7423014586711,89.16288124594425,79.55419544270288,154.33526011560662,178.44531070855305,130.33695769189353,116.93670630242168,93.81110335195534,223.49741276369932,118.00452232899954,172.92596879995614,136.69405815423508,165.464106640577,70.6443914081146,63.946535349982625,88.10866425278475,338.91389983117716,172.57160647571652,126.83997299122225,186.82848566401012,73.55061466079826,42.58789416455236,88.81761189677809,190.14577918408887
2012-09-20,97.24980402403969,44.22764227642285,103.72698697799707,45.10101010101008,180.25447690857683,197.6379086850055,217.81013721646605,105.27164600342708,206.75619500704371,318.7162567486499,215.77456811101672,117.48528044623487,144.95830909443424,62.04268292682925,106.1228641171688,82.48769215311968,178.32394839685654,145.07042253521152,45.097802463173224,101.5208145379557,318.2153392330392,106.9174937046361,63.15139879319802,153.77942998760835,319.3214679664917,145.7820776605524,331.9419775014819,90.2595733744539,244.48461595218728,143.34272036046158,153.08494460134685,177.9070450672782,218.69614087673264,110.94351976895756,69.51070336391449,199.2822062712503,116.23632385120351,202.2121788772601,62.44246701442172,78.87109077040421,231.92159607980437,157.29309556470048,100.17592049628097,69.0909090909092,56.2403481679067,146.47093136301783,89.96182139864048,138.88436337878514,82.69038641271078,70.77702702702705,96.03860340558825,208.2473162675481,76.69275929549896,103.8677579842721,85.94273365748255,87.7893142980749,77.40374674331079,152.60115606936384,180.45300517210626,129.78792119711477,116.653754168491,92.6763268156425,222.568661271063,120.40700960994924,175.8806019513811,134.21828908554565,164.3145407851288,71.00238663484491,62.0295462539573,87.87914762272203,341.1648846370297,173.1216272312167,122.49606121989656,190.20805299658437,71.50174533313094,41.355563610003614,89.61947805802608,189.0722115493279
2012-09-21,100.52913509276192,44.95934959349602,103.90660080826201,47.32323232323231,183.69462770970787,198.02678957223006,220.64967796135545,113.36054833182139,207.91667628923116,317.9064187162564,220.7589917870292,122.01735357917569,151.3089005235597,62.855691056910544,106.73311635476034,85.87025687397434,179.702273395806,143.883727899311,47.1906946792241,107.74584353653799,317.62536873156427,107.03599466745644,64.52276467361492,155.51425030978928,320.6034045851603,143.91279604255126,326.9390171699248,92.84245695194042,243.4737696450966,149.11292593635568,153.55203128394515,183.25401022386794,226.86399400524522,112.23377822988441,72.2935779816515,200.11333585190766,121.11909971866208,206.26784015223632,63.92553953155378,80.32036613272305,236.50682534126747,159.69364426154544,99.26236844541835,71.43695014662767,59.932612663203614,151.28815866225952,93.7251406755085,143.1839914999114,84.54993715556424,72.78716216216219,99.20165731898322,210.62138728323765,76.08610567514671,106.98122291766961,90.46461372231235,88.92494051481727,79.06207352880355,154.5279383429669,185.18943157787453,130.59532780708355,118.32115067201106,96.59567039106149,222.07111582857925,120.68965517241391,173.4937434540546,138.063632532659,166.6442460560105,73.88126491646783,64.59725641927562,89.28196909439849,339.54698930782314,172.91407222914117,122.32725635831656,190.20805299658437,75.40597966307479,43.77189803068744,90.80040822277314,194.60956040230565
2012-09-24,102.6064802717533,44.06504065040659,107.36416704086191,51.26262626262625,182.84637134778515,194.72850352873303,222.5147017642118,114.16691865739341,208.9097249486155,324.83503299340094,234.26791277258567,120.81654787728539,149.69943765755235,60.8231707317073,105.98047192839745,85.79322817241034,179.9649115434717,142.04375187294002,49.7263140948242,107.2174249258923,321.60766961652,105.34735594726683,64.42676906198574,154.70879801734813,311.6596607339842,145.84336558245406,334.75429248075966,92.52120277563613,244.74286135910825,147.61475640664574,150.55398653052345,186.13902109407184,231.8658673660545,112.18700855300442,72.84403669724783,195.71212693615394,121.73804313848079,201.736441484301,63.92553953155378,81.42639206712428,241.68708435421811,162.6200274348422,99.52470602759175,72.88367546432073,62.41752070756694,151.57495625121535,93.31142830537561,148.53196387462364,87.31509233297892,71.79054054054056,96.72578444747597,209.07308009909232,78.25831702544026,105.07141710800825,88.73041599135611,93.62967769846423,77.76353335263217,151.73410404624246,184.21615837346167,130.87522876520606,121.55152086771963,95.94099162011177,225.37481756667134,120.83097795364623,171.55063116697005,135.69321533923295,165.58640088051828,74.31384248210028,64.17516707703152,89.55501474050759,343.6268992684309,172.96596097966005,124.0153049741167,189.65428009522842,80.01214144786762,43.747734686480605,91.39816299752164,187.28669906204118
2012-09-25,100.83616409720403,44.34959349593504,107.76829815895802,51.66666666666666,183.69462770970787,202.01641941523738,220.0896107532905,111.07247253301078,206.46751807117616,328.91421715656827,233.10676862078734,119.30585683297178,151.1731626914868,60.72154471544713,107.36371033360494,84.74831709032453,178.8576291129132,140.9050044950557,52.38267729211954,108.89289856940304,318.28908554572354,107.53962375944279,64.68732857926494,154.2750929368029,317.05571952419376,144.9021582103926,330.18058022498695,92.4441017733231,248.10005164908094,149.79442410588538,152.3245709320007,186.69722075327624,232.85874859497918,110.43548415384862,73.119266055046,199.62221382697376,121.27539856205065,205.63748810656548,63.720977805052804,80.77803203661321,241.30206510325556,160.90534979423865,99.44446159069163,72.83479960899326,59.672890635967896,155.81858837254532,93.08661354475677,149.76093500973963,85.19127268039584,71.14301801801804,95.59900965085124,210.20850536746556,77.39726027397253,104.44551436366545,88.9843327930849,90.99069868051052,78.07782970100486,155.68400770712879,184.6594817702361,130.06782215523728,119.56075049685022,95.86679469273747,224.30675335013956,121.53759185980789,172.04950113003716,135.74589127686463,162.68191268191245,74.17213603818621,63.17270488920176,90.66500464969023,344.6117051209914,182.48235782482405,127.81904118838634,190.07349135700258,87.16800728486868,42.97450767186178,90.62545560577357,188.1907560176294
2012-09-26,102.18186569114184,43.902439024390326,110.10327795240211,51.464646464646464,190.85768143261078,206.52455710787743,217.66451974236915,113.57726035681887,207.6799612018198,338.7822435512893,236.78844519966015,119.8326619150914,150.40721349621825,60.873983739837385,108.11635475996783,81.54995143842727,177.28600243728184,143.31435421036886,51.96007405618619,110.01417708467564,317.4041297935112,110.63546141312372,64.13878222709819,153.9653035935563,317.95009390931136,142.14857943352442,332.3860272350521,93.1765612952969,244.58053567475793,148.8932695015486,153.2804692591787,184.89335448616302,232.33420756837745,112.08469988482945,71.3455657492356,199.03664525878338,121.1190997186621,208.00428163653694,64.33466298455572,80.91151792524785,240.49702485124297,162.3914037494284,99.10805222061046,72.26783968719464,59.51846132247639,155.78456153995734,92.373591582084,150.4267752789091,84.5724966966387,71.16554054054056,94.92698701429929,211.39554087531033,73.81604696673183,104.09244102070285,90.04862236628857,88.04888600475884,78.54513874529583,154.6242774566471,187.54363168488362,131.02594466573356,119.95149391989735,97.28526536312853,224.12763699084542,120.12436404748453,171.0379802656967,137.5368731563421,159.17206799559716,73.98568019093084,62.52198381990875,91.71563680971873,344.89307822172304,177.8435035284355,128.50551429214505,195.11437739364476,87.81681590529665,42.50332245982844,91.25236915002202,191.34365465024325
2012-09-27,102.6326103997909,43.47560975609764,109.60933991917355,53.33333333333332,190.57492931196987,210.83105285899364,216.38756650798103,113.77885293821186,210.16835638899792,339.74205158968164,241.99943358821866,123.311124883793,150.87260034903966,60.92479674796746,106.59072416598899,80.38112461904284,182.40219355380913,143.97362900809136,50.14891733075755,108.0293852300552,317.4041297935112,110.0429565990221,64.83817882611082,153.77942998760835,317.92028142980746,142.0829138029155,331.3203078744837,92.23849910048837,248.65343466391158,149.89017178259616,157.22354985878764,184.91098184382207,231.3038591232669,109.53633711583073,71.25382262996955,203.1545145447675,119.96248827758676,210.49000951474818,64.79492686918292,79.08085430968721,240.32201610080546,162.48285322359393,97.58032159501249,72.19941348973617,59.70798820721596,156.67898113941288,94.4873824378434,150.85177970603854,85.79393470624261,70.88963963963967,92.70375423172135,208.5053674649057,74.30528375733849,103.8677579842721,90.04862236628857,87.90828466363836,77.15975352549516,153.1791907514448,192.12209228260588,126.85972655829467,120.36244820965378,98.07960893854752,224.71142364335967,118.71113623516119,169.16928504492606,138.69574378423928,157.17255717255694,75.24612171837714,62.539570875835594,93.07492926534883,357.6955543050095,177.63594852635993,130.73373846500124,201.93044198323176,96.7711337076946,41.01727679110788,90.26097098702449,190.80122047689034
2012-09-28,104.60543506663177,44.552845528455364,114.50381679389291,53.48484848484848,190.38642789820926,210.64381391329295,219.9943993279194,114.50458623122668,211.32306413246803,343.7912417516493,247.4086661002549,123.10969941121785,154.70234632538245,62.04268292682926,107.16029292107443,81.62698013999129,183.4390889607932,142.57117171111804,50.752636239233766,108.17115607681382,321.5339233038357,112.6055399200116,63.97421832144818,158.6121437422552,322.7499031094425,144.0835266821345,342.095914742453,92.22564893343619,246.79406773408056,152.73162489439565,155.60504019117954,184.42916740114035,233.98276508055426,109.77018550023071,73.82262996941908,206.21458254627865,120.35636136292592,214.78353948620395,68.83502096757712,79.61479786422574,248.72243612180654,159.57933241883856,97.02786951020029,73.98826979472152,59.967710234451665,157.6803422127164,94.40756654649944,153.06180272711168,87.05404621483135,72.50563063063066,94.60360770046975,212.78901734104116,73.95303326810169,107.20590595410037,90.79416531604545,88.51395197923429,77.84210743972532,157.03275529865095,198.25473260465228,130.03552589083856,121.22814700037024,97.79155027932964,230.70850471009706,119.5590729225552,172.4078055234002,150.4951538137378,161.8625412743057,76.97643198090698,63.260640168835934,95.01988484596654,367.40292628024866,177.87463677874683,131.72406031960398,203.69009419314793,92.2825921991197,41.367645282107034,91.54395684502128,197.44603910046362
2012-10-01,103.677815521296,43.861788617886255,112.7076784912436,52.37373737373736,197.4552309142319,221.69091170963455,220.26323158779059,113.9703658905352,209.0482898778319,347.18056388722215,253.10110450297367,124.40347071583516,152.1524141942985,63.61788617886177,108.01464605370259,81.50306440269266,185.7019792410806,142.94276296074347,50.51114867584328,109.51153499162241,335.0294985250747,112.25003703155062,62.808557323093815,158.6121437422552,334.51092627373913,144.15357002145072,334.3398460627608,92.18709843227968,250.51280159374258,156.40101379892957,156.60438844232007,182.57829484693622,233.96403147246133,109.7848010242557,75.13761467889921,205.08122402720045,119.43107221006566,215.44957183634668,69.85782960008198,80.39664378337142,254.11270563528223,161.40832190214903,99.8888923181383,72.09188660801576,61.30843745612792,156.7907835893448,94.99288308302187,152.87763414202223,87.53101936897747,73.38963963963967,93.62841695720262,218.20809248554983,73.4246575342465,106.80468624618833,89.86493787142092,86.93489076357346,77.49886274347621,161.36801541425788,207.16196590995938,130.74604370761108,121.37972850069025,99.07908519553075,229.91243200212307,125.35330695308095,173.34766550906804,153.44500632111243,166.1856426562306,76.3275656324583,62.961660218079686,100.24930254644734,369.02082160945525,176.98215026982194,133.29957236101745,208.52396232274114,94.02413112763693,41.887157182554056,91.9376002332703,192.17990733416232
2012-10-03,103.40998170891032,46.19918699187,116.29995509654219,53.232323232323225,202.54476908576817,226.573527293676,218.49341921030532,112.22659006148572,205.68231680561647,343.58128374325094,262.0220900594732,126.97551905794857,151.32829164242727,63.2621951219512,106.95687550854392,81.58009310425668,185.1241753162161,141.72610128858284,52.12106576511319,109.34398762727135,346.4601769911514,112.88697970670987,62.753702687877144,159.6654275092936,337.77539277941844,147.36680821258147,339.4612196566033,92.7268054484709,258.79878993580706,155.55899746550236,159.35259613295662,181.585287032141,243.949044585987,107.98358384341489,76.26911314984723,209.86021911598021,119.69365426695843,213.0827783063752,68.83502096757712,80.75896262395113,258.6629331466578,167.28395061728395,98.68522576463688,72.1798631476052,58.31812438579239,155.3956834532375,95.13123062801806,153.9826456525588,87.88230365142292,73.34459459459461,94.65413571825562,217.43393889347715,76.69275929549893,104.67019740009621,89.45434900054032,90.96906770495353,78.66920309333767,165.22157996146404,205.08547988483772,133.00678221552366,126.30444302219797,100.24877793296092,231.42497014727368,126.7665347654043,175.9660437682599,163.71681415929194,165.464106640577,75.5742840095466,63.71790362293371,97.18644269009309,364.16713562183566,175.34246575342513,130.62120189061454,208.0840492702621,94.91576870541809,42.66038419717288,91.3398454585218,194.31574189173944
2012-10-04,103.88685654559701,49.857723577235866,116.38976201167465,55.757575757575744,205.5607917059378,225.24845167794794,216.5947913749651,114.98840842656988,203.3729013186762,344.51109778044355,270.17841971113,129.93492407809111,153.887919332945,63.41463414634145,110.57770545158706,82.94986436250377,187.18746060427765,143.15253221456427,53.388875472913234,109.35687588606758,346.976401179942,108.44319360094777,66.12726275370271,159.7893432465922,337.29839310735576,150.61069036466307,336.4268798105405,94.30737599588802,258.1937578395922,156.57842861165838,158.7334347164891,185.0578764909811,243.0872986137127,106.915481347668,75.81039755351695,209.86021911598021,123.15098468271336,217.06707897240756,70.2158126214587,82.72311212814641,259.78298914945793,169.13580246913583,98.58646338075984,72.64907135874888,58.43043661378621,155.45401516624548,96.6104851475929,151.9567912165751,89.62583389732191,73.68806306306308,95.73543529887306,214.69859620148705,76.77103718199601,104.97512437810937,89.96218260399792,89.85507246376815,79.30193126835111,169.4605009633908,207.65369818339312,133.2759177521799,126.60423754505311,102.37866620111734,231.77656892662884,130.2996042962127,175.2356540433274,160.02949852507365,165.9471688883451,75.17899761336521,64.5444952514951,94.99614174630489,375.9848058525616,179.0888335408888,130.19356290794516,205.15992133319557,95.20792229473362,42.31001570617372,91.98133838752021,187.67092326816615
2012-10-05,103.31199372876921,52.15447154471555,115.08756174225391,53.989898989898975,203.86427898209237,224.00979403715866,213.08316998039774,115.20512045156737,202.19509942033667,348.62027594481066,260.09629000283206,129.05949798574528,154.04304828388544,62.804878048780466,109.5606183889345,81.72075421146053,183.52628482581818,145.71171711117802,56.085486597440315,106.6116767624692,342.0353982300895,107.90993926825631,66.34668129456941,164.68401486988836,326.61061920520024,148.60569977673677,340.8377738306708,94.70573117450535,256.47458127351825,154.93945367502084,154.5513795350857,182.44902755743624,241.19520419632795,105.69245429725616,76.45259938837934,213.6003022289383,121.25664270084403,217.34062797335903,68.17019535644897,82.3607932875667,258.48792439622025,169.15866483767718,96.71923706058453,72.1700879765397,58.458514670784666,155.2352712424656,97.54699160602877,153.82326899238527,89.44535756872608,73.77815315315317,96.7459956545903,214.38893476465796,76.67318982387468,105.15166104959066,88.50351161534313,92.40752757949386,79.7568338778379,169.556840077071,197.40375550969443,135.6227796318225,127.26109071310647,102.10370111731847,226.39644420857124,128.0384397964953,173.48547489113074,158.23851664559618,169.72606090253123,74.85083532219576,64.79071403447084,92.5525810727923,378.1654473832313,177.08592777085974,128.01035336484367,204.02649829210253,95.6973744118986,41.597197052072,89.663216212276,185.19606735224343
2012-10-08,100.45074470864901,50.34552845528465,111.18096093399167,52.82828282828281,197.502356267672,228.58994670891437,217.47969756370773,113.99556496320935,202.48377635620417,342.68146370725816,243.89691305579157,129.76448713975827,149.47643979057537,62.906504065040636,109.19446704637957,83.16420509729059,181.39366306677292,147.5277195085409,54.05296627223707,109.43420543884501,331.1946902654877,108.84313435046634,61.51947339550193,163.63073110284995,328.04161822138843,149.01282668651217,332.8152753108365,94.3202261629402,256.4155537519363,152.02478175161897,150.56484901151413,181.94958575709546,247.67703259647783,104.3905034171093,73.70030581039768,211.57914620324883,119.60612691466085,219.00570884871578,67.09624629231885,82.64683447749806,258.20791039552023,167.55829903978054,95.24088762692507,71.87683284457489,58.9779587252561,152.4790978028389,94.34504409827998,153.23888790508227,89.300331947533,73.99211711711713,95.02804304987099,210.053674649051,76.51663405088055,105.60102712245215,86.05078336034583,89.83344148821115,76.18791613250065,172.83236994219624,195.6814186348696,137.26988911615882,123.50860646074013,99.0485335195531,235.05373490778845,125.49462973431329,171.98335262664696,163.87484197218703,164.82817659288222,72.91169451073992,64.33345058037304,91.89173146554275,366.27743387732244,176.96139476961446,128.01035336484367,207.60790808404957,89.62665047806948,41.30723692158993,87.7824755795307,190.06667420047486
2012-10-09,100.69244839299706,48.78048780487814,110.14818140996833,52.12121212121211,198.6804901036758,222.943972346247,217.5749089890788,113.73853442193328,201.65238678090566,343.9712057588478,247.06881903143585,132.6929036256585,149.85456660849277,63.262195121951194,109.82506102522417,81.58009310425668,182.3822330545865,152.77195085406086,53.509619254608474,109.43420543884501,346.0176991150453,110.17627018219498,61.49204607789359,162.63940520446084,337.87973645768216,149.54252944009096,335.0651272942587,91.81444358776672,255.18335423891335,152.5429456491126,151.10797306104706,183.43028380045877,250.03746721618558,105.2808811407122,72.56880733944966,214.90366452587824,120.96280087527353,220.81351094196035,67.35194845044508,82.1891685736079,256.03780189009495,162.87151348879743,97.07725070213881,72.62952101661791,59.574617436473275,154.82208827532577,96.53599031567188,153.85868602797936,89.76119114376877,73.23761261261262,94.60360770046974,205.82163501238708,79.197651663405,106.93307655272015,85.58616963803357,92.9591174561973,75.80745213183897,167.63005780346788,199.22800580906514,138.1634190978576,121.96921211304584,99.62028631284919,239.9827517579941,121.8202374222726,172.26999614133743,161.60977665402436,163.16497492968054,73.70226730310269,65.01934576151972,93.10460813992592,373.03038829488,174.33582399335873,127.29011928876893,212.85063658006445,95.61390195780844,41.80258547783012,88.20527773727964,193.14046784947476
2012-10-10,101.46328717010707,46.768292682926926,108.21733273462033,49.94949494949494,197.69085768143262,211.7672475874972,217.8213385606274,111.56133454288883,201.25978614812584,349.99999999999955,242.11271594449164,131.8407189339944,148.5747527632339,63.16056910569103,108.07567127746177,80.5820690579055,185.93415136361708,151.14174408151067,54.073090235852945,107.29475447866974,342.330383480827,108.81350910976128,58.44761382336809,160.65675340768266,335.1071758638176,148.11539640152333,331.3351095322693,90.47802621434086,253.37563639046647,152.17121937482366,152.32457093200077,181.14460309066385,242.46908954664647,105.91987185108513,70.94801223241602,213.0336229693992,119.83119724914036,221.5627973358709,68.42589751457518,82.15102974828372,250.40252012600672,170.87334247828076,95.84889355266812,73.1182795698926,58.41639758528698,152.79020027221475,95.57287856012135,150.770320524172,88.8813690418641,71.81306306306308,92.85533828507891,203.34434351775454,78.37573385518581,106.25902744342791,86.12101566720699,90.75275794938354,75.8694843058599,157.22543352601127,200.34395780784217,136.71008719991377,116.83228349109012,97.04521648044695,239.19994692848633,117.01526286037321,171.5368502287637,164.5069532237673,161.8013941543351,72.046539379475,64.94899753781237,94.36101383035547,377.60270118176805,174.6160232461607,126.20976817465686,212.07431942863084,95.72772803156774,41.186420200555744,86.68902172328343,193.71680415866223
2012-10-11,102.32558139534878,49.89837398373994,111.62999550965398,50.959595959595944,197.1253534401508,212.93389024917084,217.78213385606287,114.27275476262476,203.07267730537396,349.7300539892017,244.09515717926934,131.42237372172295,152.92805894900079,63.71951219512193,108.42148087876363,82.19632271676882,185.96041517838364,150.01498351813038,55.642759397891105,106.98543626756008,337.53687315634323,106.72492964005309,60.66922654964346,161.7719950433704,333.3780520525902,149.0566037735848,331.6607460035541,90.68362888717562,247.0449347008037,154.20163334272004,155.4421029763197,183.16587343557248,244.84825777444712,105.44106728402619,72.20183486238544,215.84812995844342,120.25633010315724,223.5371075166511,70.42037434795965,82.26544622425625,254.11270563528223,169.1815272062186,96.96305669578098,75.53274682306953,58.7322757265196,154.11724674314613,97.7385497452543,150.52240127501318,88.25292468336077,72.39864864864867,94.30043959375456,206.59578860445976,81.38943248532281,106.0022468303642,88.7466234467856,92.7968851395198,76.2375418717174,155.2986512524082,202.72618410660138,136.87156852190753,117.52618991477728,98.95251396648048,238.83508027066492,115.88468061051454,171.55063116696996,168.61567635903913,165.64143328849187,73.30698090692132,66.32078790010573,95.74800656892415,378.5875070343286,171.36778746367833,129.1807337384651,211.02370355035737,95.65943238731215,42.03213724779508,86.062108179035,186.51825064979118
